ts,cpu_percent,rss_mb,power_w,energy_j_total
1759845036.4307847,48.00,778.12,8.544,392.958466
1759845037.4310079,11.00,778.12,3.952,396.911520
1759845038.4310336,18.00,778.12,4.750,401.661813
1759845039.430909,15.00,779.24,4.150,405.811034
1759845040.4309552,43.00,779.37,8.810,414.621741
1759845041.4310305,32.00,779.37,6.057,420.679160
1759845042.4310057,33.00,779.37,6.712,427.390568
1759845043.4310305,28.00,779.37,5.470,432.860464
1759845044.4309964,33.00,779.37,8.757,441.617460
1759845045.4310296,27.00,785.24,6.518,448.135815
1759845046.4310105,30.00,785.24,6.668,454.803462
1759845047.431003,19.00,785.24,4.477,459.279952
1759845048.4309986,26.00,785.24,5.731,465.011199
1759845049.430989,13.00,785.36,3.917,468.928304
1759845050.4309194,36.00,785.36,7.748,476.675598
1759845051.430898,47.00,791.44,8.217,484.892008
1759845052.4309545,30.00,791.44,6.601,491.493370
1759845053.430985,23.00,791.44,5.438,496.931345
1759845054.4309797,40.00,791.44,7.491,504.422781
1759845055.4309099,13.00,791.44,4.623,509.045694
1759845056.431021,39.00,784.12,7.651,516.697774
1759845057.4309103,34.00,784.12,5.937,522.634282
1759845058.43102,43.00,784.24,7.815,530.450607
1759845059.4310322,14.00,784.24,4.080,534.530553
1759845060.431005,39.00,784.24,7.842,542.372268
1759845061.4309924,8.00,784.24,3.543,545.915655
1759845062.4310136,37.00,784.37,7.504,553.420275
1759845063.431017,27.00,784.37,5.340,558.760532
1759845064.4309936,50.00,784.37,8.901,567.661388
1759845065.4309936,7.00,784.37,3.661,571.322756
1759845066.4309547,14.00,784.37,4.646,575.968984
1759845067.4309123,21.00,784.37,4.607,580.576150
