ts,cpu_percent,rss_mb,power_w,energy_j_total
1759844491.450233,461.00,673.51,67.854,30308.580857
1759844492.4502292,122.00,673.51,28.688,30337.268589
1759844493.4502072,231.00,673.51,45.774,30383.041970
1759844494.4502337,497.00,673.51,78.481,30461.524801
1759844495.4502091,455.00,673.51,73.444,30534.966630
1759844496.4502287,355.00,673.51,61.914,30596.881754
1759844497.4502351,374.00,673.51,63.295,30660.177247
1759844498.4502337,375.00,673.51,60.454,30720.631010
1759844499.4502325,355.00,673.51,60.375,30781.006344
1759844500.4502325,404.00,673.51,57.987,30838.993073
1759844501.4502358,335.00,673.51,55.565,30894.558544
1759844502.450204,437.00,673.51,64.227,30958.783721
1759844503.4502037,392.00,673.51,52.068,31010.851398
1759844504.4502034,333.00,673.51,57.778,31068.629509
1759844505.4504757,85.00,673.51,21.903,31090.538816
1759844506.4502041,265.10,673.51,48.586,31139.111629
1759844507.4502282,564.00,673.51,88.069,31227.182753
1759844508.4502344,434.00,673.51,71.823,31299.006605
1759844509.4502072,280.00,673.51,53.035,31352.040527
1759844510.4502347,467.00,673.51,72.305,31424.347654
1759844511.4502344,356.00,673.51,57.558,31481.905246
1759844512.4502065,422.00,673.51,58.778,31540.681279
1759844513.4502385,341.00,673.51,55.187,31595.869981
1759844514.4502335,256.00,673.51,50.689,31646.558877
1759844515.4502065,418.00,673.51,67.928,31714.484850
1759844516.450207,331.00,673.51,54.829,31769.314300
1759844517.4502354,587.00,673.51,67.888,31837.203897
1759844518.4502106,641.00,673.51,58.939,31896.141063
1759844519.4502385,738.00,673.51,59.352,31955.494609
1759844520.4502344,549.00,673.51,51.929,32007.423432
1759844521.450207,459.00,673.51,54.822,32062.244214
1759844522.4502132,448.00,673.51,60.957,32123.201883
1759844523.4502063,502.00,673.51,56.923,32180.124894
1759844524.4502048,442.00,673.51,56.684,32236.808709
1759844525.450204,518.00,673.51,61.970,32298.778765
1759844526.4502351,662.00,673.51,59.719,32358.500047
1759844527.4502351,516.00,673.51,56.215,32414.715175
1759844528.450234,528.00,673.51,57.078,32471.793153
1759844529.4502373,572.00,673.51,60.605,32532.398467
1759844530.450235,549.00,673.51,54.822,32587.220775
1759844531.450233,291.00,673.51,47.952,32635.172435
1759844532.4502072,308.00,673.51,56.784,32691.955432
1759844533.4502363,429.00,673.51,69.411,32761.368462
1759844534.45021,413.00,673.51,61.127,32822.493550
1759844535.4502075,283.00,673.51,51.872,32874.365487
1759844536.4502373,478.00,673.51,67.574,32941.941120
1759844537.450207,271.00,673.51,46.643,32988.582541
1759844538.4502385,354.00,673.51,62.282,33050.866561
1759844539.4502082,487.00,673.51,66.444,33117.308713
1759844540.4502044,402.00,673.51,55.592,33172.900978
1759844541.4502046,378.00,673.51,57.419,33230.319837
1759844542.450205,455.00,673.51,62.177,33292.497351
1759844543.4502382,438.00,673.51,55.554,33348.053605
1759844544.4502351,489.00,673.51,59.553,33407.606615
1759844545.4502072,486.00,673.51,59.089,33466.694415
1759844546.450237,352.00,673.51,51.097,33517.793405
1759844547.4502337,224.00,673.51,47.902,33565.695565
1759844548.4502358,302.00,673.51,56.859,33622.554978
1759844549.4502063,406.00,673.51,67.218,33689.771053
1759844550.4502094,475.00,673.51,68.114,33757.884832
1759844551.4502418,518.00,673.51,42.680,33800.565936
1759844552.450204,511.00,673.51,50.706,33851.269786
1759844553.4502037,482.00,673.51,57.763,33909.032943
1759844554.4502347,387.00,673.51,53.401,33962.435333
1759844555.4502077,430.00,673.51,61.487,34023.921138
1759844556.4502387,378.00,673.51,55.782,34079.704809
1759844557.450235,478.00,673.51,63.996,34143.700861
1759844558.4502072,508.00,673.51,55.683,34199.382542
1759844559.4502053,348.00,673.51,54.416,34253.797991
1759844560.4502068,407.00,673.51,59.390,34313.188037
1759844561.4502409,387.00,673.51,60.796,34373.985610
1759844562.4504147,230.00,673.51,42.611,34416.604398
1759844563.450207,211.00,673.51,43.859,34460.454566
1759844564.4502366,565.00,673.51,86.423,34546.880554
1759844565.4502342,361.00,673.51,61.964,34608.844811
1759844566.4502344,386.00,673.51,63.364,34672.208968
1759844567.450205,548.00,673.51,61.437,34733.643808
1759844568.4502325,436.00,673.51,55.191,34788.836660
1759844569.450208,580.00,673.51,60.810,34849.644915
1759844570.4502058,581.00,673.51,58.764,34908.408864
1759844571.450205,581.00,673.51,56.369,34964.777433
1759844572.4502354,569.00,673.51,57.517,35022.295840
1759844573.4502394,479.00,673.51,55.929,35078.225141
1759844574.4502354,666.00,673.51,62.900,35141.125248
1759844575.4502356,411.00,673.51,49.023,35190.148194
1759844576.4502344,519.00,673.51,63.915,35254.063375
1759844577.450232,552.00,673.51,56.112,35310.175291
1759844578.4502046,213.00,673.51,38.312,35348.486656
1759844579.4502316,144.00,673.51,35.615,35384.102959
1759844580.4502177,295.00,673.51,55.235,35439.337253
1759844581.4502337,397.00,673.51,67.677,35507.015791
1759844582.4502335,523.00,673.51,82.744,35589.759842
1759844583.450206,596.00,673.51,72.752,35662.510022
1759844584.450233,233.00,673.51,41.890,35704.400662
1759844585.4502313,505.00,673.51,79.218,35783.619026
1759844586.4502046,467.00,673.51,77.236,35860.853020
1759844587.4502344,317.00,673.51,59.037,35919.892114
1759844588.4502277,421.00,673.64,71.831,35991.722802
1759844589.4502041,482.00,673.64,76.760,36068.480601
1759844590.4502058,506.00,673.64,78.792,36147.273124
1759844591.450236,250.00,673.64,49.299,36196.573901
1759844592.4502277,274.00,673.64,53.784,36250.357394
1759844593.4502337,551.00,673.64,85.938,36336.296261
1759844594.4502356,222.00,673.64,43.596,36379.892280
1759844595.4502337,359.00,673.64,63.250,36443.142484
1759844596.4502325,438.00,673.64,73.803,36516.945456
1759844597.4502335,440.00,673.64,73.043,36589.988360
1759844598.4502075,237.00,673.64,49.541,36639.528089
1759844599.450237,497.00,673.64,79.319,36718.849542
1759844600.4502048,422.00,673.64,70.519,36789.365780
1759844601.4502046,447.00,673.64,70.346,36859.711974
1759844602.4502354,449.00,673.64,59.453,36919.166473
1759844603.4502335,378.00,673.64,50.630,36969.796836
1759844604.4504542,73.00,673.64,23.749,36993.551475
1759844605.4502296,165.00,673.64,34.497,37028.040584
1759844606.4502046,465.00,673.64,75.589,37103.627792
1759844607.4502356,348.00,673.64,62.470,37166.099312
1759844608.450234,362.00,673.64,66.232,37232.330893
1759844609.4502327,562.00,673.64,87.368,37319.699139
1759844610.4502327,330.00,673.64,60.285,37379.984080
1759844611.4502373,298.00,673.64,55.602,37435.586782
1759844612.450232,250.00,673.64,49.202,37484.788926
1759844613.4502037,201.00,673.64,45.312,37530.099601
1759844614.4502082,447.00,673.64,65.062,37595.161935
1759844615.4509132,849.40,673.64,87.511,37682.734159
1759844616.4539142,1318.00,673.64,64.285,37747.212388
1759844617.450208,1561.80,676.64,56.191,37803.195460
1759844618.450206,1580.00,634.76,56.527,37859.722781
1759844619.4502072,1571.00,658.01,56.916,37916.639200
1759844620.450915,1574.90,659.51,57.579,37974.259292
1759844621.456913,1574.60,668.01,57.148,38031.750172
1759844622.4502077,1577.60,669.13,57.001,38088.368680
1759844623.450207,1545.00,671.51,58.017,38146.385743
1759844624.450207,1573.00,685.38,57.251,38203.636878
1759844625.4502106,1333.00,687.38,57.975,38261.611766
1759844626.4509132,1463.00,688.76,57.716,38319.368088
1759844627.450206,1577.10,693.51,57.776,38377.103292
1759844628.4502938,1580.40,693.63,57.837,38434.945856
1759844629.4519129,1576.90,607.98,58.153,38493.192839
1759844630.4502082,1580.70,609.23,58.293,38551.386354
1759844631.4502075,1540.00,609.23,57.910,38609.296545
1759844632.4569151,1576.40,615.98,57.854,38667.538706
1759844633.450208,1577.60,616.61,58.280,38725.427840
1759844634.4509122,1572.90,636.23,58.424,38783.893327
1759844635.4502084,1579.10,641.11,58.286,38842.138173
1759844636.4509127,1553.90,647.73,58.192,38900.370996
1759844637.4502077,1577.10,648.11,58.013,38958.343503
1759844638.450207,1577.00,649.73,58.446,39016.789032
1759844639.4519126,1548.40,654.23,58.551,39075.440249
1759844640.4502065,1576.70,654.73,58.037,39133.378700
1759844641.4502072,1572.00,656.61,58.278,39191.656993
1759844642.452914,1581.70,661.73,58.723,39250.539289
1759844643.4502084,1574.20,662.98,57.956,39308.338884
1759844644.4502094,1581.00,663.23,58.230,39366.569326
1759844645.450207,1577.00,663.98,58.494,39425.063195
1759844646.4502058,1572.00,670.23,58.660,39483.723323
1759844647.4502053,1534.00,672.86,58.376,39542.099516
1759844648.4502075,1578.00,673.61,58.309,39600.408144
1759844649.450207,1576.00,673.61,58.195,39658.602758
1759844650.4502077,1579.00,674.98,58.591,39717.193428
1759844651.4502091,1574.00,680.23,58.484,39775.677593
1759844652.4519143,1580.30,680.23,58.483,39834.259840
1759844653.4529126,1576.40,680.73,58.525,39892.843186
1759844654.4502065,1583.30,682.86,58.436,39951.120564
1759844655.4502058,1583.00,699.86,58.062,40009.182610
1759844656.452913,1571.70,705.98,58.459,40067.799648
1759844657.450207,1540.20,705.98,58.748,40126.388609
1759844658.450207,1578.00,705.98,58.392,40184.780183
1759844659.4502068,1577.00,710.86,58.244,40243.024419
1759844660.4504917,1581.60,711.61,58.192,40301.233498
1759844661.450914,1576.30,711.61,58.585,40359.843211
1759844662.4529135,1577.80,716.86,58.591,40418.551496
1759844663.450206,1579.30,718.73,58.032,40476.425921
1759844664.4502072,1576.00,718.73,58.631,40535.056935
1759844665.450207,1545.00,719.86,58.698,40593.755332
1759844666.4502072,1577.00,721.36,58.424,40652.179621
1759844667.4509227,1575.90,730.86,57.974,40710.195403
1759844668.4502068,1577.10,733.36,58.780,40768.933351
1759844669.4502068,1579.00,733.36,58.617,40827.549900
1759844670.4509115,1582.90,734.36,58.462,40886.052741
1759844671.452914,1574.80,739.11,58.127,40944.296305
1759844672.450207,1573.30,749.11,58.404,41002.542494
1759844673.450915,1579.90,749.11,58.223,41060.806688
1759844674.4502068,1543.10,749.36,58.640,41119.405598
1759844675.4502075,1578.00,751.36,58.695,41178.100882
1759844676.450207,1577.00,751.98,58.436,41236.536707
1759844677.4502063,1582.00,751.98,58.363,41294.899656
1759844678.4502091,1581.00,752.23,58.082,41352.982271
1759844679.450206,1573.00,753.73,58.643,41411.624760
1759844680.450207,1580.00,753.73,58.657,41470.281836
1759844681.4509122,1573.90,753.73,58.596,41528.919564
1759844682.4502065,1544.10,757.61,58.182,41587.060468
1759844683.450207,1577.00,765.11,58.184,41645.244462
1759844684.4502072,1580.00,724.15,58.482,41703.726185
1759844685.4502075,1577.00,724.65,58.585,41762.311667
1759844686.4502075,1578.00,724.77,58.757,41821.068658
1759844687.4509127,1576.90,724.77,58.119,41879.228482
1759844688.4502087,1575.10,726.52,58.352,41937.539673
1759844689.4502094,1574.00,730.27,58.271,41995.810764
1759844690.4509284,1544.90,615.17,58.641,42054.494147
1759844691.4519122,1573.40,617.42,58.723,42113.274880
1759844692.4502072,1574.70,619.92,58.055,42171.230481
1759844693.450208,1578.00,621.55,58.348,42229.578476
1759844694.4502058,1582.00,621.80,58.392,42287.970111
1759844695.4502058,1580.00,623.80,58.734,42346.704092
1759844696.4502075,1578.00,623.80,58.639,42405.343468
1759844697.4509141,1576.90,623.80,58.263,42463.647945
1759844698.4502063,1578.10,624.05,58.276,42521.883087
1759844699.4502077,1545.00,629.55,58.407,42580.290591
1759844700.4502063,1576.00,631.17,58.841,42639.131261
1759844701.4502058,1571.00,633.55,58.452,42697.583015
1759844702.4502094,1468.00,634.30,57.936,42755.519390
1759844703.4509127,1539.90,643.05,58.732,42814.292616
1759844704.4549124,1576.70,648.55,58.623,42873.150315
1759844705.4502068,1579.40,650.17,58.418,42931.292927
1759844706.4502065,1537.00,650.80,58.086,42989.378594
1759844707.4502072,1576.00,650.80,58.542,43047.920497
1759844708.452945,1582.70,650.80,58.772,43106.853879
1759844709.450207,1580.30,650.80,58.434,43165.128083
1759844710.450208,1583.00,650.80,58.060,43223.188542
1759844711.4509125,1572.90,660.55,58.469,43281.698280
1759844712.4502065,1566.10,661.42,58.768,43340.424876
1759844713.4502068,1576.00,662.92,58.189,43398.614363
1759844714.4529157,1580.70,663.17,58.143,43456.914995
1759844715.450207,1543.20,668.55,58.925,43515.679920
1759844716.4549136,1580.60,670.17,58.484,43574.439047
1759844717.4502072,1574.40,670.17,58.457,43632.621088
1759844718.450206,1582.00,670.80,58.043,43690.664457
1759844719.4502065,1578.00,686.42,58.300,43748.964784
1759844720.4502068,1580.00,688.05,58.477,43807.442052
1759844721.4502075,1560.00,688.05,58.961,43866.402655
1759844722.4502375,1393.00,691.80,57.696,43924.100200
1759844723.4502075,1053.00,691.80,56.766,43980.864825
1759844724.4509127,1559.90,691.92,60.802,44041.709884
1759844725.4502077,1573.10,692.67,58.726,44100.394243
1759844726.4502068,1577.00,695.67,58.371,44158.765188
1759844727.4509118,1569.90,635.67,58.465,44217.271203
1759844728.450208,1579.10,636.42,58.081,44275.311276
1759844729.4502072,1586.00,636.42,58.205,44333.515839
1759844730.451912,1577.30,646.17,58.723,44392.338809
1759844731.450206,1541.60,649.67,58.471,44450.710424
1759844732.4502058,1577.00,662.55,58.150,44508.860117
1759844733.4509234,1576.90,671.42,58.447,44567.348859
1759844734.4502068,1582.10,674.55,58.830,44626.136611
1759844735.4502072,1585.00,678.05,58.350,44684.486376
1759844736.4502068,1072.00,678.55,53.573,44738.059115
1759844737.4503882,53.00,678.92,13.296,44751.357238
1759844738.4504008,0.00,678.92,6.906,44758.262860
1759844739.450397,0.00,678.92,3.688,44761.951144
1759844740.4503953,0.00,678.92,3.016,44764.966883
1759844741.4504874,1.00,678.92,3.978,44768.944839
1759844742.4504857,0.00,678.92,3.175,44772.119392
1759844743.4504888,0.00,678.92,3.825,44775.944821
1759844744.4504876,0.00,678.92,3.412,44779.357288
1759844745.450398,0.00,678.92,4.992,44784.348364
1759844746.4503968,0.00,678.92,2.992,44787.340788
1759844747.450245,0.00,678.92,13.122,44800.461177
1759844748.450205,0.00,678.92,10.256,44810.716522
1759844749.4502046,0.00,678.92,22.127,44832.843723
1759844750.4502032,0.00,678.92,10.584,44843.427620
1759844751.4503913,0.00,678.92,11.745,44855.175209
1759844752.450392,2.00,678.92,3.148,44858.322723
1759844753.4503949,0.00,678.92,2.695,44861.017296
1759844754.4503696,0.00,678.92,2.704,44863.721330
1759844755.450247,0.00,678.92,3.030,44866.750680
1759844756.4504905,0.00,678.92,2.503,44869.253970
1759844757.450487,0.00,678.92,2.744,44871.998408
1759844758.4504895,0.00,678.92,2.952,44874.950732
1759844759.4503906,0.00,678.92,2.589,44877.538983
1759844760.45039,0.00,678.92,2.697,44880.235936
1759844761.450387,0.00,678.92,2.906,44883.141996
1759844762.4503567,0.00,678.92,2.947,44886.089009
1759844763.4504874,1.00,678.92,2.721,44888.810072
1759844764.4504836,0.00,678.92,3.163,44891.973455
1759844765.450472,0.00,678.92,2.516,44894.489684
1759844766.4504056,0.00,678.92,2.850,44897.339774
1759844767.450404,0.00,678.92,2.821,44900.160812
1759844768.4503577,0.00,678.92,2.401,44902.562173
1759844769.4504051,0.00,678.92,2.639,44905.201570
1759844770.450488,0.00,678.92,2.777,44907.978419
1759844771.4504182,0.00,678.92,2.447,44910.425495
1759844772.450488,0.00,678.92,3.578,44914.003794
1759844773.450359,0.00,678.92,4.987,44918.990170
1759844774.4502082,1.00,678.92,2.700,44921.690054
1759844775.4503915,0.00,678.92,2.636,44924.326155
1759844776.4504883,0.00,678.92,2.478,44926.803932
1759844777.4504852,0.00,678.92,2.523,44929.326936
1759844778.4502468,0.00,678.92,2.593,44931.919764
