ts,cpu_percent,rss_mb,power_w,energy_j_total
1759847173.9646554,31.00,1339.27,4.602,3740.840033
1759847174.9649296,157.00,1339.27,13.849,3754.692963
1759847175.964846,197.00,1339.27,16.706,3771.397327
1759847176.9649339,209.00,1450.77,18.560,3789.958803
1759847177.9647913,101.00,1451.77,12.069,3802.026460
1759847178.9649324,0.00,1451.77,1.462,3803.488920
1759847179.9646797,48.00,1451.77,13.168,3816.653620
1759847180.964937,27.00,1451.77,7.995,3824.650609
1759847181.9646523,50.00,1451.77,9.497,3834.145153
1759847182.9649317,24.00,1451.77,6.331,3840.478266
1759847183.964681,52.00,1451.77,9.408,3849.883882
1759847184.9649434,42.00,1451.77,9.510,3859.396309
1759847185.9646804,48.00,1451.77,8.868,3868.262314
1759847186.9649158,45.00,1451.77,9.214,3877.478233
1759847187.9646788,18.00,1451.77,5.338,3882.814889
1759847188.964912,43.00,1451.77,8.901,3891.718064
1759847189.9646797,17.00,1451.77,5.774,3897.490816
1759847190.964879,59.00,1451.77,11.052,3908.545414
1759847191.9646778,41.00,1451.77,7.732,3916.275924
1759847192.9649327,48.00,1451.77,9.694,3925.972188
1759847193.964678,33.00,1451.77,7.089,3933.059084
1759847194.964892,43.00,1451.77,9.692,3942.753456
1759847195.9646797,23.00,1451.77,5.644,3948.396508
1759847196.964707,45.00,1451.77,9.183,3957.579956
1759847197.9646504,28.00,1451.77,6.355,3963.934371
1759847198.9649334,55.00,1451.77,10.529,3974.466510
1759847199.9646533,19.00,1451.77,5.679,3980.143497
1759847200.9648752,41.00,1451.77,8.978,3989.123027
1759847201.9646838,10.00,1451.77,3.996,3993.118317
1759847202.9649317,47.00,1451.77,9.799,4002.920233
1759847203.9649253,21.00,1451.77,5.418,4008.338066
1759847204.9649355,61.00,1451.77,12.295,4020.632834
1759847205.9649234,18.00,1451.77,5.264,4025.896615
1759847206.964918,38.00,1451.77,8.470,4034.366137
1759847207.964916,19.00,1451.77,5.156,4039.522190
1759847208.9648995,49.00,1451.77,9.821,4049.342783
1759847209.9648907,5.00,1451.77,3.106,4052.448427
1759847210.9648664,38.00,1451.77,9.047,4061.495157
1759847211.9648352,30.00,1451.77,6.226,4067.721032
1759847212.9649382,53.00,1451.77,10.567,4078.288937
1759847213.9649315,53.00,1451.77,8.641,4086.930272
1759847214.9649332,32.00,1451.77,8.659,4095.589124
1759847215.9649303,11.00,1451.77,4.067,4099.656192
1759847216.9649339,49.00,1451.77,9.658,4109.314370
1759847217.9649334,38.00,1451.77,7.487,4116.801778
1759847218.9648907,44.00,1451.77,9.043,4125.844784
1759847219.964937,30.00,1451.77,6.811,4132.655924
1759847220.964931,23.00,1451.77,6.349,4139.004968
1759847221.9648817,21.00,1451.77,5.361,4144.365306
1759847222.964896,32.00,1451.77,7.873,4152.238271
1759847223.9649312,21.00,1451.77,5.116,4157.354408
1759847224.9648576,43.00,1451.77,9.435,4166.789199
1759847225.9649253,11.00,1451.77,4.200,4170.989749
1759847226.964699,70.00,1451.77,11.649,4182.636021
1759847227.964802,15.00,1451.77,4.399,4187.035118
1759847228.9648023,68.00,1451.77,12.488,4199.523490
1759847229.9648888,27.00,1451.77,6.833,4206.357518
1759847230.9648838,53.00,1451.77,11.106,4217.463629
1759847231.9648561,37.00,1451.77,6.931,4224.394337
1759847232.9648433,70.00,1451.77,14.191,4238.584974
1759847233.9649384,46.00,1451.77,8.417,4247.003227
1759847234.9648013,25.00,1451.77,6.816,4253.818273
1759847235.9649317,34.00,1451.77,7.978,4261.797256
1759847236.9649324,53.00,1451.77,10.506,4272.303089
1759847237.9648027,31.00,1451.77,6.506,4278.807894
1759847238.964884,22.00,1451.77,5.735,4284.543109
1759847239.9649305,24.00,1451.77,5.983,4290.525942
1759847240.9649367,30.00,1451.77,7.047,4297.573471
1759847241.9649143,44.00,1451.77,7.489,4305.062282
1759847242.9649308,30.00,1451.77,7.560,4312.621955
1759847243.964936,18.00,1451.77,4.997,4317.619196
1759847244.964924,77.00,1451.77,13.683,4331.302083
1759847245.9649296,30.00,1451.77,6.587,4337.889041
1759847246.9649203,66.00,1451.77,12.111,4350.000399
1759847247.9649153,21.00,1451.77,5.138,4355.138509
1759847248.9649165,51.00,1451.77,10.079,4365.217829
1759847249.9648886,17.00,1451.77,5.516,4370.733257
1759847250.9648876,56.00,1451.77,10.676,4381.408949
1759847251.9648702,22.00,1451.77,5.246,4386.654908
1759847252.9646568,41.00,1451.77,9.104,4395.757301
1759847253.96493,29.00,1451.77,6.354,4402.113181
1759847254.9649296,30.00,1451.77,7.337,4409.450565
1759847255.964938,57.00,1451.77,9.184,4418.634684
1759847256.9649317,43.00,1451.77,9.033,4427.667864
1759847257.9648824,20.00,1451.77,5.091,4432.758305
1759847258.9649346,32.00,1451.77,7.785,4440.543442
1759847259.9649324,20.00,1451.77,5.580,4446.123322
1759847260.96493,94.00,1451.77,14.771,4460.894403
1759847261.964803,15.00,1451.77,4.137,4465.031172
1759847262.9648027,39.00,1451.77,9.383,4474.414449
1759847263.9649203,35.00,1451.77,7.279,4481.694520
1759847264.9649308,30.00,1451.77,9.364,4491.058144
1759847265.9648845,28.00,1451.77,6.452,4497.509787
1759847266.9649343,39.00,1451.77,8.897,4506.406798
1759847267.964919,30.00,1451.77,6.451,4512.857526
1759847268.9649212,84.00,1451.77,14.349,4527.206611
1759847269.9647994,21.00,1451.77,5.680,4532.886406
1759847270.9648914,28.00,1451.77,7.688,4540.575290
1759847271.96488,19.00,1451.77,5.105,4545.680318
1759847272.9648387,46.00,1451.77,9.839,4555.518794
1759847273.9649377,49.00,1451.77,8.323,4563.842748
1759847274.9647994,26.00,1451.77,6.843,4570.684527
1759847275.9649374,36.00,1451.77,7.510,4578.195860
1759847276.9649332,69.00,1451.77,11.907,4590.103178
1759847277.9648824,38.00,1451.77,7.466,4597.568796
1759847278.9648812,46.00,1451.77,9.141,4606.709947
1759847279.9649305,27.00,1451.77,6.826,4613.536712
1759847280.9648843,58.00,1451.77,11.615,4625.151367
1759847281.96494,34.00,1451.77,7.218,4632.369794
1759847282.9647994,51.00,1451.77,9.888,4642.256060
1759847283.9648952,27.00,1451.77,6.280,4648.536317
1759847284.964838,70.00,1451.77,13.066,4661.601164
1759847285.9647985,25.00,1451.77,6.291,4667.892286
1759847286.9649196,42.00,1451.77,9.574,4677.467457
1759847287.9649193,17.00,1451.77,4.953,4682.420264
1759847288.96489,65.00,1451.77,11.117,4693.536874
1759847289.9649184,6.00,1451.77,5.638,4699.174860
1759847290.9648962,50.00,1451.77,9.894,4709.068511
1759847291.9648893,18.00,1451.77,4.867,4713.935259
1759847292.9648643,49.00,1451.77,11.722,4725.656786
1759847293.964694,28.00,1451.77,6.525,4732.181123
1759847294.964867,73.00,1451.77,12.898,4745.081847
1759847295.9648983,52.00,1451.77,8.811,4753.892737
1759847296.9648573,47.00,1451.77,10.088,4763.980358
1759847297.964931,31.00,1451.77,6.090,4770.070430
1759847298.9649327,64.00,1451.77,11.899,4781.969875
1759847299.9649374,41.00,1451.77,8.038,4790.007940
1759847300.9649258,44.00,1451.77,9.546,4799.554058
1759847301.9649305,29.00,1451.77,6.283,4805.837245
1759847302.9649217,30.00,1451.77,7.235,4813.072517
1759847303.9648507,26.00,1451.77,5.819,4818.891228
1759847304.964796,63.00,1451.77,11.975,4830.865501
1759847305.964924,27.00,1451.77,6.407,4837.273078
1759847306.964933,34.00,1451.77,8.070,4845.342942
1759847307.9649231,30.00,1451.77,6.188,4851.531159
1759847308.9649153,66.00,1451.77,11.312,4862.843325
1759847309.9649148,24.00,1451.77,6.573,4869.416184
1759847310.9648945,74.00,1451.77,12.709,4882.124892
1759847311.9648862,26.00,1451.77,6.161,4888.285887
1759847312.9648674,43.00,1451.77,9.033,4897.318273
1759847313.9648075,10.00,1451.77,4.183,4901.500758
1759847314.9648147,42.00,1451.77,10.105,4911.605407
1759847315.9649355,30.00,1451.77,6.533,4918.139692
1759847316.9648821,54.00,1451.77,26.498,4944.636023
1759847317.9649138,39.00,1451.77,9.935,4954.571545
1759847318.9649212,36.00,1451.77,8.908,4963.479176
1759847319.9649324,11.00,1451.77,4.749,4968.228675
1759847320.9648914,37.00,1451.77,8.665,4976.893509
1759847321.9648752,27.00,1451.77,6.108,4983.001831
1759847322.964931,49.00,1451.77,10.344,4993.346897
1759847323.9648979,35.00,1451.77,6.964,5000.310380
1759847324.9649253,49.00,1451.77,10.368,5010.678762
1759847325.9648564,44.00,1451.77,7.859,5018.537384
1759847326.964799,65.00,1451.77,11.697,5030.233888
1759847327.964918,33.00,1451.77,6.962,5037.196882
1759847328.9648724,39.00,1451.77,8.864,5046.060141
